Customer ID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_Score,segment
16075.00,138,2,736.93,2,3,3.00,23,at_Risk
16077.00,261,1,2300.40,1,2,5.00,12,hibernating
16078.00,305,1,283.79,1,2,2.00,12,hibernating
16080.00,21,2,385.40,4,3,2.00,43,potential_loyalists
16081.00,2,4,1653.28,5,4,4.00,54,champions
16082.00,306,1,106.75,1,2,1.00,12,hibernating
16083.00,18,2,1033.80,4,3,4.00,43,potential_loyalists
16085.00,16,7,1362.02,4,5,4.00,45,loyal_customers
16086.00,3,6,1743.60,5,5,4.00,55,champions
16087.00,25,5,1739.92,4,4,4.00,44,loyal_customers
16088.00,211,2,1437.43,1,3,4.00,13,at_Risk
16089.00,22,2,271.44,4,3,2.00,43,potential_loyalists
16090.00,260,1,205.91,1,2,1.00,12,hibernating
16092.00,140,3,770.08,2,3,3.00,23,at_Risk
16094.00,11,7,2617.33,5,5,5.00,55,champions
16095.00,92,1,447.05,2,2,2.00,22,hibernating
16096.00,52,3,1264.35,3,3,4.00,33,need_attention
16098.00,9,8,2442.47,5,5,5.00,55,champions
16099.00,53,4,841.30,3,4,3.00,34,loyal_customers
16100.00,98,1,582.64,2,2,3.00,22,hibernating
16101.00,70,3,1938.46,3,3,4.00,33,need_attention
16103.00,25,16,4762.07,4,5,5.00,45,loyal_customers
16104.00,54,8,2476.25,3,5,5.00,35,loyal_customers
16105.00,74,4,2049.23,2,4,4.00,24,at_Risk
16108.00,70,3,1393.42,3,3,4.00,33,need_attention
16109.00,334,1,327.60,1,2,2.00,12,hibernating
16110.00,158,1,481.79,2,2,2.00,22,hibernating
16111.00,64,1,562.48,3,2,3.00,32,about_to_sleep
16115.00,33,4,907.17,4,4,3.00,44,loyal_customers
16117.00,38,2,422.19,3,3,2.00,33,need_attention
16118.00,288,1,4376.25,1,2,5.00,12,hibernating
16119.00,30,6,1297.45,4,5,4.00,45,loyal_customers
16120.00,58,2,1747.77,3,3,4.00,33,need_attention
16121.00,26,3,609.98,4,3,3.00,43,potential_loyalists
16122.00,2,3,316.92,5,3,2.00,53,potential_loyalists
16124.00,54,3,1523.49,3,3,4.00,33,need_attention
16125.00,3,14,4298.30,5,5,5.00,55,champions
16126.00,15,11,8359.03,5,5,5.00,55,champions
16127.00,362,1,145.06,1,2,1.00,12,hibernating
16128.00,16,6,1920.83,4,5,4.00,45,loyal_customers
16129.00,43,3,1396.05,3,3,4.00,33,need_attention
16130.00,58,4,987.48,3,4,3.00,34,loyal_customers
16131.00,11,6,6450.88,5,5,5.00,55,champions
16132.00,180,2,664.20,1,3,3.00,13,at_Risk
16133.00,12,23,8403.22,5,5,5.00,55,champions
16134.00,59,3,1527.25,3,3,4.00,33,need_attention
16135.00,219,1,301.90,1,2,2.00,12,hibernating
16136.00,299,1,237.42,1,2,1.00,12,hibernating
16137.00,316,1,422.70,1,2,2.00,12,hibernating
16138.00,14,3,910.35,5,3,3.00,53,potential_loyalists
16139.00,358,2,475.74,1,3,2.00,13,at_Risk
16140.00,7,2,832.42,5,3,3.00,53,potential_loyalists
16141.00,53,1,335.54,3,2,2.00,32,about_to_sleep
16143.00,5,7,2485.89,5,5,5.00,55,champions
16145.00,24,8,3005.95,4,5,5.00,45,loyal_customers
16146.00,84,1,212.25,2,2,1.00,22,hibernating
16147.00,36,4,2023.91,4,4,4.00,44,loyal_customers
16148.00,72,1,310.30,2,2,2.00,22,hibernating
16149.00,65,1,141.70,3,2,1.00,32,about_to_sleep
16150.00,8,6,2342.57,5,5,5.00,55,champions
16153.00,56,6,3309.26,3,5,5.00,35,loyal_customers
16155.00,17,5,796.90,4,4,3.00,44,loyal_customers
16156.00,18,11,3096.14,4,5,5.00,45,loyal_customers
16158.00,158,9,628.32,2,5,3.00,25,cant_loose
16159.00,106,3,884.59,2,3,3.00,23,at_Risk
16161.00,4,25,7256.24,5,5,5.00,55,champions
16163.00,1,5,1992.98,5,4,4.00,54,champions
16165.00,141,1,79.90,2,2,1.00,22,hibernating
16166.00,64,2,435.83,3,3,2.00,33,need_attention
16167.00,50,5,1386.12,3,4,4.00,34,loyal_customers
16168.00,5,40,6848.87,5,5,5.00,55,champions
16170.00,31,14,4983.95,4,5,5.00,45,loyal_customers
16172.00,109,3,744.34,2,3,3.00,23,at_Risk
16174.00,127,4,1237.20,2,4,4.00,24,at_Risk
16175.00,107,3,798.85,2,3,3.00,23,at_Risk
16176.00,57,4,2052.69,3,4,4.00,34,loyal_customers
16177.00,72,7,1915.36,2,5,4.00,25,cant_loose
16178.00,37,1,414.70,3,2,2.00,32,about_to_sleep
16180.00,114,5,5995.69,2,4,5.00,24,at_Risk
16182.00,74,5,3354.00,2,4,5.00,24,at_Risk
16183.00,30,3,739.10,4,3,3.00,43,potential_loyalists
16185.00,200,1,115.31,1,2,1.00,12,hibernating
16186.00,8,15,5019.17,5,5,5.00,55,champions
16188.00,44,1,105.80,3,2,1.00,32,about_to_sleep
16190.00,30,7,2508.47,4,5,5.00,45,loyal_customers
16191.00,11,11,10507.50,5,5,5.00,55,champions
16192.00,371,1,351.30,1,2,2.00,12,hibernating
16193.00,46,1,315.98,3,2,2.00,32,about_to_sleep
16194.00,11,1,308.60,5,2,2.00,52,potential_loyalists
16195.00,359,1,323.25,1,2,2.00,12,hibernating
16196.00,124,1,93.30,2,2,1.00,22,hibernating
16197.00,105,9,2016.71,2,5,4.00,25,cant_loose
16198.00,73,1,629.36,2,2,3.00,22,hibernating
16199.00,28,7,942.75,4,5,3.00,45,loyal_customers
16200.00,18,10,4562.83,4,5,5.00,45,loyal_customers
16201.00,51,1,248.65,3,2,1.00,32,about_to_sleep
16202.00,53,8,2136.72,3,5,4.00,35,loyal_customers
16203.00,8,3,521.64,5,3,3.00,53,potential_loyalists
16204.00,16,2,538.53,4,3,3.00,43,potential_loyalists
16205.00,32,3,1069.23,4,3,4.00,43,potential_loyalists
16206.00,23,9,2065.26,4,5,4.00,45,loyal_customers
16208.00,30,8,2776.19,4,5,5.00,45,loyal_customers
16209.00,18,4,1884.16,4,4,4.00,44,loyal_customers
16210.00,4,19,17403.21,5,5,5.00,55,champions
16211.00,57,2,543.57,3,3,3.00,33,need_attention
16212.00,254,2,603.37,1,3,3.00,13,at_Risk
16214.00,71,1,975.50,3,2,3.00,32,about_to_sleep
16218.00,9,7,1355.29,5,5,4.00,55,champions
16219.00,136,1,40.80,2,2,1.00,22,hibernating
16221.00,3,7,1370.65,5,5,4.00,55,champions
16222.00,357,1,498.50,1,2,2.00,12,hibernating
16223.00,10,2,1102.35,5,3,4.00,53,potential_loyalists
16224.00,23,1,321.24,4,2,2.00,42,potential_loyalists
16225.00,38,10,1771.09,3,5,4.00,35,loyal_customers
16226.00,14,2,417.05,5,3,2.00,53,potential_loyalists
16227.00,130,2,713.00,2,3,3.00,23,at_Risk
16228.00,21,3,890.81,4,3,3.00,43,potential_loyalists
16229.00,17,4,1857.26,4,4,4.00,44,loyal_customers
16231.00,15,4,1078.22,5,4,4.00,54,champions
16232.00,56,3,1722.09,3,3,4.00,33,need_attention
16233.00,2,7,1429.03,5,5,4.00,55,champions
16234.00,112,3,333.18,2,3,2.00,23,at_Risk
16235.00,11,4,1186.40,5,4,4.00,54,champions
16237.00,73,1,136.65,2,2,1.00,22,hibernating
16238.00,58,1,63.66,3,2,1.00,32,about_to_sleep
16239.00,18,4,1078.00,4,4,4.00,44,loyal_customers
16241.00,5,4,1721.44,5,4,4.00,54,champions
16242.00,17,7,3871.19,4,5,5.00,45,loyal_customers
16244.00,8,1,1056.63,5,2,4.00,52,potential_loyalists
16246.00,95,2,827.25,2,3,3.00,23,at_Risk
16250.00,9,2,401.94,5,3,2.00,53,potential_loyalists
16251.00,148,1,128.31,2,2,1.00,22,hibernating
16252.00,18,1,295.09,4,2,2.00,42,potential_loyalists
16253.00,56,5,3626.29,3,4,5.00,34,loyal_customers
16254.00,14,3,985.14,5,3,3.00,53,potential_loyalists
16255.00,1,8,2286.89,5,5,5.00,55,champions
16256.00,129,2,876.94,2,3,3.00,23,at_Risk
16258.00,23,10,6739.01,4,5,5.00,45,loyal_customers
16259.00,46,3,361.94,3,3,2.00,33,need_attention
16261.00,22,2,312.62,4,3,2.00,43,potential_loyalists
16262.00,14,1,755.15,5,2,3.00,52,potential_loyalists
16263.00,59,1,351.01,3,2,2.00,32,about_to_sleep
16264.00,74,2,837.53,2,3,3.00,23,at_Risk
16265.00,22,3,1488.17,4,3,4.00,43,potential_loyalists
16266.00,59,7,896.06,3,5,3.00,35,loyal_customers
16267.00,227,1,186.66,1,2,1.00,12,hibernating
16269.00,73,1,717.57,2,2,3.00,22,hibernating
16271.00,93,5,2033.78,2,4,4.00,24,at_Risk
16273.00,284,2,336.04,1,3,2.00,13,at_Risk
16274.00,9,1,357.95,5,2,2.00,52,potential_loyalists
16275.00,110,2,1591.24,2,3,4.00,23,at_Risk
16276.00,115,2,1818.79,2,3,4.00,23,at_Risk
16277.00,369,1,188.69,1,2,1.00,12,hibernating
16278.00,116,2,551.46,2,3,3.00,23,at_Risk
16279.00,21,6,4195.50,4,5,5.00,45,loyal_customers
16280.00,361,1,238.05,1,2,1.00,12,hibernating
16281.00,59,2,1361.96,3,3,4.00,33,need_attention
16282.00,123,2,1139.28,2,3,4.00,23,at_Risk
16283.00,54,3,2833.01,3,3,5.00,33,need_attention
16284.00,29,1,205.80,4,2,1.00,42,potential_loyalists
16285.00,282,1,176.90,1,2,1.00,12,hibernating
16286.00,113,2,328.95,2,3,2.00,23,at_Risk
16287.00,12,4,864.48,5,4,3.00,54,champions
16288.00,106,1,129.85,2,2,1.00,22,hibernating
16289.00,98,1,136.31,2,2,1.00,22,hibernating
16290.00,100,4,2069.30,2,4,4.00,24,at_Risk
16291.00,318,1,117.72,1,2,1.00,12,hibernating
16292.00,16,4,951.51,4,4,3.00,44,loyal_customers
16293.00,3,6,2408.96,5,5,5.00,55,champions
16294.00,112,1,126.05,2,2,1.00,22,hibernating
16296.00,262,4,1313.67,1,4,4.00,14,at_Risk
16298.00,33,4,487.50,4,4,2.00,44,loyal_customers
16299.00,113,1,193.65,2,2,1.00,22,hibernating
16300.00,66,3,1392.43,3,3,4.00,33,need_attention
16301.00,372,1,107.33,1,2,1.00,12,hibernating
16303.00,28,4,2567.64,4,4,5.00,44,loyal_customers
16304.00,330,1,381.66,1,2,2.00,12,hibernating
16306.00,3,2,560.55,5,3,3.00,53,potential_loyalists
16307.00,65,3,1194.92,3,3,4.00,33,need_attention
16308.00,42,3,2560.00,3,3,5.00,33,need_attention
16310.00,50,2,460.08,3,3,2.00,33,need_attention
16312.00,68,1,171.15,3,2,1.00,32,about_to_sleep
16314.00,25,3,1491.40,4,3,4.00,43,potential_loyalists
16315.00,172,1,176.34,2,2,1.00,22,hibernating
16316.00,16,5,2806.00,4,4,5.00,44,loyal_customers
16317.00,186,2,850.86,1,3,3.00,13,at_Risk
16320.00,89,4,4590.53,2,4,5.00,24,at_Risk
16321.00,262,2,230.90,1,3,1.00,13,at_Risk
16323.00,213,1,146.16,1,2,1.00,12,hibernating
16325.00,60,9,3003.26,3,5,5.00,35,loyal_customers
16326.00,19,10,1716.03,4,5,4.00,45,loyal_customers
16327.00,5,11,6887.12,5,5,5.00,55,champions
16328.00,199,1,310.83,1,2,2.00,12,hibernating
16329.00,63,4,1703.07,3,4,4.00,34,loyal_customers
16330.00,60,4,382.42,3,4,2.00,34,loyal_customers
16331.00,68,6,2037.70,3,5,4.00,35,loyal_customers
16332.00,67,4,417.21,3,4,2.00,34,loyal_customers
16334.00,128,1,277.48,2,2,2.00,22,hibernating
16335.00,187,7,2774.00,1,5,5.00,15,cant_loose
16336.00,56,4,3517.69,3,4,5.00,34,loyal_customers
16340.00,75,2,976.99,2,3,3.00,23,at_Risk
16341.00,73,3,1878.92,2,3,4.00,23,at_Risk
16343.00,43,1,316.59,3,2,2.00,32,about_to_sleep
16344.00,145,3,741.32,2,4,3.00,24,at_Risk
16345.00,119,1,623.33,2,2,3.00,22,hibernating
16346.00,21,1,224.51,4,2,1.00,42,potential_loyalists
16347.00,24,9,2621.76,4,5,5.00,45,loyal_customers
16348.00,66,1,328.77,3,2,2.00,32,about_to_sleep
16350.00,10,5,1137.42,5,4,4.00,54,champions
16351.00,47,12,3176.13,3,5,5.00,35,loyal_customers
16353.00,5,16,3323.75,5,5,5.00,55,champions
16354.00,15,3,733.71,5,4,3.00,54,champions
16355.00,11,1,416.35,5,2,2.00,52,potential_loyalists
16356.00,12,3,204.10,5,4,1.00,54,champions
16357.00,17,1,209.49,4,2,1.00,42,potential_loyalists
16358.00,30,1,892.15,4,2,3.00,42,potential_loyalists
16359.00,12,7,946.83,5,5,3.00,55,champions
16362.00,73,1,212.17,2,2,1.00,22,hibernating
16365.00,3,7,1766.78,5,5,4.00,55,champions
16366.00,218,3,1220.83,1,4,4.00,14,at_Risk
16367.00,19,1,557.91,4,2,3.00,42,potential_loyalists
16368.00,71,1,142.78,3,2,1.00,32,about_to_sleep
16369.00,72,4,1111.15,2,4,4.00,24,at_Risk
16371.00,84,1,157.20,2,2,1.00,22,hibernating
16372.00,45,3,960.68,3,4,3.00,34,loyal_customers
16373.00,18,2,309.49,4,3,2.00,43,potential_loyalists
16374.00,38,3,1298.42,3,4,4.00,34,loyal_customers
16375.00,106,2,104.00,2,3,1.00,23,at_Risk
16377.00,253,1,632.28,1,2,3.00,12,hibernating
16381.00,31,2,258.70,4,3,2.00,43,potential_loyalists
16382.00,44,2,353.10,3,3,2.00,33,need_attention
16383.00,32,5,2306.48,4,4,5.00,44,loyal_customers
16384.00,65,2,774.45,3,3,3.00,33,need_attention
16385.00,2,3,474.72,5,4,2.00,54,champions
16386.00,23,1,785.39,4,2,3.00,42,potential_loyalists
16387.00,31,4,824.19,4,4,3.00,44,loyal_customers
16388.00,289,1,186.05,1,2,1.00,12,hibernating
16390.00,172,3,467.50,2,4,2.00,24,at_Risk
16391.00,36,4,1103.61,4,4,4.00,44,loyal_customers
16392.00,49,2,541.86,3,3,3.00,33,need_attention
16393.00,5,11,2515.45,5,5,5.00,55,champions
16395.00,29,9,2050.95,4,5,4.00,45,loyal_customers
16396.00,112,1,137.80,2,2,1.00,22,hibernating
16397.00,264,1,127.88,1,2,1.00,12,hibernating
16399.00,25,1,233.25,4,2,1.00,42,potential_loyalists
16400.00,31,8,2855.51,4,5,5.00,45,loyal_customers
16401.00,15,11,2750.83,5,5,5.00,55,champions
16402.00,5,1,211.80,5,2,1.00,52,potential_loyalists
16406.00,86,2,389.61,2,3,2.00,23,at_Risk
16407.00,25,4,694.72,4,4,3.00,44,loyal_customers
16408.00,227,1,231.93,1,2,1.00,12,hibernating
16409.00,16,7,3680.16,4,5,5.00,45,loyal_customers
16410.00,370,1,130.32,1,2,1.00,12,hibernating
16411.00,5,3,695.54,5,4,3.00,54,champions
16412.00,29,4,495.40,4,4,2.00,44,loyal_customers
16413.00,11,1,266.78,5,2,2.00,52,potential_loyalists
16414.00,67,3,433.46,3,4,2.00,34,loyal_customers
16415.00,219,2,509.09,1,3,3.00,13,at_Risk
16416.00,26,6,1921.48,4,5,4.00,45,loyal_customers
16417.00,128,1,35.70,2,2,1.00,22,hibernating
16418.00,44,2,426.67,3,3,2.00,33,need_attention
16419.00,213,2,515.19,1,3,3.00,13,at_Risk
16420.00,32,1,75.00,4,2,1.00,42,potential_loyalists
16421.00,12,3,526.27,5,4,3.00,54,champions
16422.00,5,59,28967.07,5,5,5.00,55,champions
16424.00,18,1,309.50,4,2,2.00,42,potential_loyalists
16428.00,49,3,660.28,3,4,3.00,34,loyal_customers
16430.00,17,6,817.09,4,5,3.00,45,loyal_customers
16433.00,44,1,200.26,3,2,1.00,32,about_to_sleep
16434.00,82,5,1219.49,2,4,4.00,24,at_Risk
16435.00,148,3,1011.57,2,4,4.00,24,at_Risk
16436.00,304,3,329.34,1,4,2.00,14,at_Risk
16437.00,17,2,301.25,4,3,2.00,43,potential_loyalists
16439.00,358,1,310.70,1,2,2.00,12,hibernating
16440.00,129,1,216.30,2,2,1.00,22,hibernating
16441.00,53,3,653.23,3,4,3.00,34,loyal_customers
16442.00,240,2,282.68,1,3,2.00,13,at_Risk
16443.00,156,1,162.24,2,2,1.00,22,hibernating
16444.00,26,13,3001.91,4,5,5.00,45,loyal_customers
16445.00,22,3,372.22,4,4,2.00,44,loyal_customers
16447.00,226,2,516.13,1,3,3.00,13,at_Risk
16448.00,107,1,178.98,2,2,1.00,22,hibernating
16450.00,220,2,1193.81,1,3,4.00,13,at_Risk
16451.00,197,2,746.18,1,3,3.00,13,at_Risk
16452.00,266,2,332.17,1,3,2.00,13,at_Risk
16453.00,166,2,251.71,2,3,1.00,23,at_Risk
16454.00,242,2,24.05,1,3,1.00,13,at_Risk
16455.00,7,6,2543.19,5,5,5.00,55,champions
16456.00,9,9,4704.54,5,5,5.00,55,champions
16458.00,11,12,2232.60,5,5,5.00,55,champions
16459.00,365,1,71.79,1,2,1.00,12,hibernating
16461.00,226,2,1463.80,1,3,4.00,13,at_Risk
16465.00,56,2,746.24,3,3,3.00,33,need_attention
16466.00,19,8,2235.13,4,5,5.00,45,loyal_customers
16467.00,144,7,2869.16,2,5,5.00,25,cant_loose
16468.00,106,2,712.62,2,3,3.00,23,at_Risk
16469.00,150,1,178.48,2,2,1.00,22,hibernating
16470.00,32,7,1696.21,4,5,4.00,45,loyal_customers
16471.00,29,3,966.03,4,4,3.00,44,loyal_customers
16472.00,70,2,789.60,3,3,3.00,33,need_attention
16473.00,10,1,154.72,5,2,1.00,52,potential_loyalists
16476.00,67,1,350.35,3,2,2.00,32,about_to_sleep
16477.00,7,5,1825.56,5,4,4.00,54,champions
16481.00,318,1,453.38,1,2,2.00,12,hibernating
16485.00,68,4,1931.03,3,4,4.00,34,loyal_customers
16486.00,173,1,134.36,2,2,1.00,22,hibernating
16487.00,213,2,209.40,1,3,1.00,13,at_Risk
16489.00,16,2,303.70,4,3,2.00,43,potential_loyalists
16490.00,72,1,205.41,2,2,1.00,22,hibernating
16491.00,49,1,801.66,3,2,3.00,32,about_to_sleep
16492.00,176,1,385.56,2,2,2.00,22,hibernating
16493.00,80,3,780.46,2,4,3.00,24,at_Risk
16496.00,67,3,731.25,3,4,3.00,34,loyal_customers
16497.00,49,17,3729.59,3,5,5.00,35,loyal_customers
16499.00,10,6,2212.89,5,5,5.00,55,champions
16500.00,10,3,443.05,5,4,2.00,54,champions
16501.00,19,1,1237.23,4,2,4.00,42,potential_loyalists
16502.00,256,2,266.50,1,3,2.00,13,at_Risk
16503.00,31,7,2182.41,4,5,5.00,45,loyal_customers
16507.00,208,1,152.76,1,2,1.00,12,hibernating
16508.00,266,1,248.80,1,2,1.00,12,hibernating
16510.00,8,6,1851.90,5,5,4.00,55,champions
16511.00,33,3,868.76,4,4,3.00,44,loyal_customers
16515.00,15,5,1589.17,5,4,4.00,54,champions
16518.00,57,2,475.05,3,3,2.00,33,need_attention
16519.00,1,3,341.18,5,4,2.00,54,champions
16520.00,1,4,1436.05,5,4,4.00,54,champions
16521.00,51,3,1148.01,3,4,4.00,34,loyal_customers
16522.00,71,2,433.36,3,3,2.00,33,need_attention
16523.00,51,7,2497.86,3,5,5.00,35,loyal_customers
16524.00,82,2,308.14,2,3,2.00,23,at_Risk
16525.00,2,23,11555.19,5,5,5.00,55,champions
16526.00,220,1,426.85,1,2,2.00,12,hibernating
16527.00,60,1,1044.38,3,2,4.00,32,about_to_sleep
16529.00,113,3,1556.75,2,4,4.00,24,at_Risk
16530.00,304,1,48.35,1,2,1.00,12,hibernating
16531.00,17,4,1053.74,4,4,4.00,44,loyal_customers
16532.00,67,2,2007.84,3,3,4.00,33,need_attention
16534.00,278,1,635.90,1,2,3.00,12,hibernating
16535.00,21,2,407.84,4,3,2.00,43,potential_loyalists
16537.00,277,1,23.35,1,2,1.00,12,hibernating
16538.00,177,3,399.62,1,4,2.00,14,at_Risk
16539.00,9,7,2343.20,5,5,5.00,55,champions
16540.00,50,1,226.70,3,2,1.00,32,about_to_sleep
16541.00,371,1,424.03,1,2,2.00,12,hibernating
16542.00,37,1,137.70,3,2,1.00,32,about_to_sleep
16543.00,227,1,292.21,1,2,2.00,12,hibernating
16544.00,155,4,376.70,2,4,2.00,24,at_Risk
16545.00,11,1,350.52,5,2,2.00,52,potential_loyalists
16546.00,8,4,4819.32,5,4,5.00,54,champions
16547.00,182,1,111.71,1,2,1.00,12,hibernating
16548.00,235,1,30.15,1,2,1.00,12,hibernating
16549.00,33,24,9027.55,4,5,5.00,45,loyal_customers
16550.00,4,14,7136.16,5,5,5.00,55,champions
16551.00,59,4,1315.00,3,4,4.00,34,loyal_customers
16552.00,9,1,95.29,5,2,1.00,52,potential_loyalists
16553.00,32,21,10924.19,4,5,5.00,45,loyal_customers
16554.00,22,5,2004.62,4,4,4.00,44,loyal_customers
16555.00,141,4,1629.79,2,4,4.00,24,at_Risk
16556.00,11,10,4698.79,5,5,5.00,55,champions
16558.00,2,19,5535.02,5,5,5.00,55,champions
16559.00,33,1,185.20,4,2,1.00,42,potential_loyalists
16560.00,33,6,2206.97,4,5,5.00,45,loyal_customers
16562.00,112,1,223.86,2,2,1.00,22,hibernating
16563.00,36,5,3345.02,4,4,5.00,44,loyal_customers
16564.00,205,1,87.80,1,2,1.00,12,hibernating
16565.00,42,3,599.35,3,4,3.00,34,loyal_customers
16568.00,63,2,1020.90,3,3,4.00,33,need_attention
16569.00,267,4,1331.03,1,4,4.00,14,at_Risk
16570.00,15,10,3695.91,5,5,5.00,55,champions
16571.00,31,7,2827.05,4,5,5.00,45,loyal_customers
16574.00,59,2,850.34,3,3,3.00,33,need_attention
16576.00,56,2,540.87,3,3,3.00,33,need_attention
16577.00,302,1,380.00,1,2,2.00,12,hibernating
16578.00,262,1,156.60,1,2,1.00,12,hibernating
16579.00,61,1,295.05,3,2,2.00,32,about_to_sleep
16583.00,9,2,297.95,5,3,2.00,53,potential_loyalists
16584.00,68,3,2227.59,3,4,5.00,34,loyal_customers
16585.00,229,2,341.59,1,3,2.00,13,at_Risk
16586.00,80,2,998.83,2,3,4.00,23,at_Risk
16588.00,22,4,1361.28,4,4,4.00,44,loyal_customers
16589.00,86,1,153.12,2,2,1.00,22,hibernating
16590.00,36,2,605.90,4,3,3.00,43,potential_loyalists
16592.00,11,12,3694.23,5,5,5.00,55,champions
16593.00,26,5,741.11,4,4,3.00,44,loyal_customers
16595.00,12,4,1450.02,5,4,4.00,54,champions
16596.00,2,3,329.48,5,4,2.00,54,champions
16599.00,21,1,172.80,4,2,1.00,42,potential_loyalists
16600.00,10,7,1339.89,5,5,4.00,55,champions
16601.00,26,2,439.45,4,3,2.00,43,potential_loyalists
16602.00,24,1,235.25,4,2,1.00,42,potential_loyalists
16604.00,198,2,432.45,1,3,2.00,13,at_Risk
16605.00,360,1,60.48,1,2,1.00,12,hibernating
16606.00,40,2,357.66,3,3,2.00,33,need_attention
16607.00,35,11,2359.16,4,5,5.00,45,loyal_customers
16608.00,89,2,1288.72,2,3,4.00,23,at_Risk
16611.00,39,5,1655.64,3,4,4.00,34,loyal_customers
16612.00,15,5,2057.77,5,4,4.00,54,champions
16614.00,38,2,673.60,3,3,3.00,33,need_attention
16615.00,262,1,291.50,1,2,2.00,12,hibernating
16619.00,19,3,1712.12,4,4,4.00,44,loyal_customers
16620.00,25,4,1579.97,4,4,4.00,44,loyal_customers
16622.00,179,1,225.40,1,2,1.00,12,hibernating
16623.00,37,3,885.79,3,4,3.00,34,loyal_customers
16625.00,58,4,1320.95,3,4,4.00,34,loyal_customers
16628.00,43,2,130.05,3,3,1.00,33,need_attention
16630.00,43,1,106.80,3,2,1.00,32,about_to_sleep
16631.00,117,7,1892.52,2,5,4.00,25,cant_loose
16632.00,121,2,406.40,2,3,2.00,23,at_Risk
16634.00,8,5,1596.71,5,4,4.00,54,champions
16635.00,42,1,473.00,3,2,2.00,32,about_to_sleep
16636.00,74,4,3802.04,2,4,5.00,24,at_Risk
16638.00,4,6,749.81,5,5,3.00,55,champions
16639.00,45,1,490.47,3,2,2.00,32,about_to_sleep
16640.00,33,1,179.40,4,2,1.00,42,potential_loyalists
16641.00,337,1,323.40,1,2,2.00,12,hibernating
16642.00,51,1,389.12,3,2,2.00,32,about_to_sleep
16643.00,58,1,435.60,3,2,2.00,32,about_to_sleep
16645.00,371,1,160.39,1,2,1.00,12,hibernating
16646.00,85,1,678.80,2,2,3.00,22,hibernating
16647.00,78,2,327.84,2,3,2.00,23,at_Risk
16648.00,91,2,382.14,2,3,2.00,23,at_Risk
16649.00,156,1,306.58,2,2,2.00,22,hibernating
16650.00,56,6,1397.69,3,5,4.00,35,loyal_customers
16651.00,222,1,136.20,1,2,1.00,12,hibernating
16652.00,40,9,10776.42,3,5,5.00,35,loyal_customers
16654.00,4,5,1110.20,5,4,4.00,54,champions
16655.00,47,7,2753.85,3,5,5.00,35,loyal_customers
16656.00,56,15,8207.37,3,5,5.00,35,loyal_customers
16658.00,4,6,690.83,5,5,3.00,55,champions
16660.00,58,3,611.90,3,4,3.00,34,loyal_customers
16661.00,176,4,986.63,2,4,3.00,24,at_Risk
16662.00,30,1,163.80,4,2,1.00,42,potential_loyalists
16663.00,365,1,165.00,1,2,1.00,12,hibernating
16664.00,205,1,109.20,1,2,1.00,12,hibernating
16666.00,257,1,106.96,1,2,1.00,12,hibernating
16668.00,23,7,555.70,4,5,3.00,45,loyal_customers
16670.00,29,9,3934.25,4,5,5.00,45,loyal_customers
16673.00,315,1,188.83,1,2,1.00,12,hibernating
16675.00,77,2,608.86,2,3,3.00,23,at_Risk
16676.00,38,2,769.78,3,3,3.00,33,need_attention
16677.00,47,2,880.62,3,3,3.00,33,need_attention
16679.00,2,3,663.31,5,4,3.00,54,champions
16680.00,164,2,637.75,2,3,3.00,23,at_Risk
16681.00,277,1,151.50,1,2,1.00,12,hibernating
16683.00,169,1,320.25,2,2,2.00,22,hibernating
16684.00,15,27,80489.21,5,5,5.00,55,champions
16686.00,25,9,2008.09,4,5,4.00,45,loyal_customers
16687.00,26,1,157.63,4,2,1.00,42,potential_loyalists
16690.00,29,2,127.45,4,3,1.00,43,potential_loyalists
16691.00,54,2,178.83,3,3,1.00,33,need_attention
16692.00,44,2,638.70,3,3,3.00,33,need_attention
16693.00,47,3,717.45,3,4,3.00,34,loyal_customers
16694.00,359,1,98.30,1,2,1.00,12,hibernating
16695.00,197,2,193.15,1,3,1.00,13,at_Risk
16699.00,16,7,994.60,4,5,4.00,45,loyal_customers
16700.00,2,13,4091.16,5,5,5.00,55,champions
16701.00,59,13,4518.43,3,5,5.00,35,loyal_customers
16702.00,51,4,1110.83,3,4,4.00,34,loyal_customers
16704.00,254,2,695.66,1,3,3.00,13,at_Risk
16705.00,36,22,29480.06,4,5,5.00,45,loyal_customers
16707.00,36,4,551.11,4,4,3.00,44,loyal_customers
